Time,BUS10Va,BUS10Vb,BUS10Vc,BUS14Va,BUS14Vb,BUS14Vc,BUS6Va,BUS6Vb,BUS6Vc,L2Ia_FLT,L2Ib_FLT,L2Ic_FLT,L6Ia_FLT,L6Ib_FLT,L6Ic_FLT,L4Ia_FLT,L4Ib_FLT,L4Ic_FLT,UCM3PhXabc_0,UCM3PhXabc_1,UCM3PhXabc_2,UCM4PhXabc_0,UCM4PhXabc_1,UCM4PhXabc_2,UCM3Xabc_0,UCM3Xabc_1,UCM3Xabc_2,UCM4Xabc_0,UCM4Xabc_1,UCM4Xabc_2
1.6514895448E0,-594.31677246E0,20.641361328E3,-10.112259766E3,-8.3655703125E3,21.034919922E3,-11.767185547E3,-2.1015405273E3,20.810474609E3,-10.457130859E3,-6.6725141369E-3,19.840590656E-3,-12.246670201E-3,19.579036713E0,20.818216726E-3,-9.8322723061E-3,-1.5362943523E-3,20.747030154E-3,-10.327854194E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-2.1015405273E3,20.810474609E3,-10.457130859E3,-6.3043276367E3,20.805873047E3,-11.42419043E3
1.6515395448E0,-824.93066406E0,20.687994141E3,-9.8690361328E3,-8.6527421875E3,21.065935547E3,-11.482834961E3,-2.3333139648E3,20.864867188E3,-10.195011719E3,-6.9471411407E-3,19.872318953E-3,-11.984630488E-3,16.283178329E0,20.936019719E-3,-9.5212636515E-3,-1.7676803982E-3,20.798536018E-3,-10.072798468E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-2.3333139648E3,20.864867188E3,-10.195011719E3,-6.5684208984E3,20.850384766E3,-11.144864258E3
1.6515895448E0,-1.0552254639E3,20.729564453E3,-9.6243662109E3,-8.9371933594E3,21.090796875E3,-11.195101562E3,-2.5618161621E3,20.914910156E3,-9.9277216797E3,-7.2190654464E-3,19.8974628E-3,-11.718548834E-3,12.97954464E0,21.05021663E-3,-9.2085376382E-3,-1.9968098495E-3,20.84537968E-3,-9.814013727E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-2.5618161621E3,20.914910156E3,-9.9277216797E3,-6.8309916992E3,20.886726562E3,-10.862719727E3
1.6516395448E0,-1.2851859131E3,20.766060547E3,-9.3782197266E3,-9.2190126953E3,21.10946875E3,-10.904145508E3,-2.7882932129E3,20.959917969E3,-9.6564101562E3,-7.4886716902E-3,19.916139543E-3,-11.448858306E-3,9.6714611053E0,21.160593256E-3,-8.8940514252E-3,-2.2246402223E-3,20.887218416E-3,-9.5521165058E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-2.7882932129E3,20.959917969E3,-9.6564101562E3,-7.0924790039E3,20.914982422E3,-10.578238281E3
1.6516895448E0,-1.5148447266E3,20.7974375E3,-9.130546875E3,-9.4983125E3,21.121994141E3,-10.610166016E3,-3.0140915527E3,20.999169922E3,-9.3823652344E3,-7.7563854866E-3,19.928559661E-3,-11.176048778E-3,6.3618884087E0,21.266842261E-3,-8.5777537897E-3,-2.451841021E-3,20.923495293E-3,-9.2879841104E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-3.0140915527E3,20.999169922E3,-9.3823652344E3,-7.3533154297E3,20.935398438E3,-10.291925781E3
1.6517395448E0,-1.744270874E3,20.823652344E3,-8.8812734375E3,-9.77521875E3,21.128476562E3,-10.313392578E3,-3.2405410156E3,21.031974609E3,-9.1069091797E3,-8.022624068E-3,19.935010001E-3,-10.900645517E-3,3.0532391071E0,21.368583664E-3,-8.2595869899E-3,-2.6794532314E-3,20.953852683E-3,-9.0223234147E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-3.2405410156E3,21.031974609E3,-9.1069091797E3,-7.6138964844E3,20.948332031E3,-10.004293945E3
1.6517895448E0,-1.973553833E3,20.84465625E3,-8.6303115234E3,-10.049859375E3,21.129072266E3,-10.014075195E3,-3.4688391113E3,21.057726562E3,-8.8312871094E3,-8.2877669483E-3,19.935812801E-3,-10.623155162E-3,-252.75334716E-3,21.465413272E-3,-7.939494215E-3,-2.9080749955E-3,20.977802575E-3,-8.7559707463E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-3.4688391113E3,21.057726562E3,-8.8312871094E3,-7.8745600586E3,20.954214844E3,-9.7158212891E3
1.6518395448E0,-2.2027854004E3,20.860421875E3,-8.3775615234E3,-10.322355469E3,21.123964844E3,-9.7124697266E3,-3.6999516602E3,21.075949219E3,-8.5565751953E3,-8.5521209985E-3,19.931307063E-3,-10.344038717E-3,-3.5550963879E0,21.556943655E-3,-7.6174237765E-3,-3.1385282055E-3,20.9951289E-3,-8.4894718602E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-3.6999516602E3,21.075949219E3,-8.5565751953E3,-8.1355600586E3,20.953507812E3,-9.4269355469E3
1.6518895448E0,-2.432041748E3,20.870947266E3,-8.1229233398E3,-10.592807617E3,21.113351562E3,-9.4088251953E3,-3.9345336914E3,21.086339844E3,-8.2835986328E3,-8.8158939034E-3,19.921809435E-3,-10.063675232E-3,-6.8535284996E0,21.64282836E-3,-7.2933416814E-3,-3.3710673451E-3,21.005548537E-3,-8.223393932E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-3.9345336914E3,21.086339844E3,-8.2835986328E3,-8.3970517578E3,20.946658203E3,-9.1379785156E3
1.6519395448E0,-2.6613671875E3,20.876261719E3,-7.8662993164E3,-10.861290039E3,21.097412109E3,-9.1033740234E3,-4.1728779297E3,21.088783203E3,-8.0128720703E3,-9.0791760013E-3,19.907604903E-3,-9.7823394462E-3,-10.148443222E0,21.722802892E-3,-6.9672316313E-3,-3.606075421E-3,21.00909315E-3,-7.9579325393E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-4.1728779297E3,21.088783203E3,-8.0128720703E3,-8.6590742188E3,20.934066406E3,-8.8491933594E3
1.6519895448E0,-2.8907595215E3,20.876419922E3,-7.6076069336E3,-11.127835938E3,21.0763125E3,-8.7963203125E3,-4.4148955078E3,21.083369141E3,-7.7445766602E3,-9.3419253826E-3,19.888913259E-3,-9.5001878217E-3,-13.440746307E0,21.796699613E-3,-6.6391038708E-3,-3.8433128502E-3,21.00574784E-3,-7.6932604425E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-4.4148955078E3,21.083369141E3,-7.7445766602E3,-8.9215458984E3,20.916056641E3,-8.5607060547E3
1.6520395448E0,-3.1201616211E3,20.871507812E3,-7.3467822266E3,-11.392439453E3,21.050171875E3,-8.4878300781E3,-4.660128418E3,21.070369141E3,-7.4785541992E3,-9.6039809287E-3,19.865879789E-3,-9.2172520235E-3,-16.731674194E0,21.864449605E-3,-6.308994256E-3,-4.0826550685E-3,20.995803177E-3,-7.4291629717E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-4.660128418E3,21.070369141E3,-7.4785541992E3,-9.1842607422E3,20.892861328E3,-8.2725205078E3
1.6520895448E0,-3.3494575195E3,20.861634766E3,-7.0837875977E3,-11.655050781E3,21.019066406E3,-8.1780239258E3,-4.9077900391E3,21.050208984E3,-7.2143349609E3,-9.8650548607E-3,19.838569686E-3,-8.9334482327E-3,-20.022575378E0,21.926097572E-3,-5.9769684449E-3,-4.3233842589E-3,20.979480818E-3,-7.1654254571E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-4.9077900391E3,21.050208984E3,-7.2143349609E3,-9.4469003906E3,20.864613281E3,-7.9845214844E3
1.6521395448E0,-3.5784731445E3,20.846917969E3,-6.8186157227E3,-11.915571289E3,20.983021484E3,-7.8669804688E3,-5.1568344727E3,21.023445312E3,-6.9511899414E3,-10.124767199E-3,19.806968048E-3,-8.6485864595E-3,-23.314687729E0,21.981773898E-3,-5.6431172416E-3,-4.5649642125E-3,20.957257599E-3,-6.9014970213E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-5.1568344727E3,21.023445312E3,-6.9511899414E3,-9.7090390625E3,20.831349609E3,-7.6964814453E3
1.6521895448E0,-3.8069838867E3,20.827472656E3,-6.5512919922E3,-12.173862305E3,20.942011719E3,-7.5547319336E3,-5.4060419922E3,20.990701172E3,-6.688199707E3,-10.382656939E-3,19.770983607E-3,-8.3624050021E-3,-26.608926773E0,22.031692788E-3,-5.30755613E-3,-4.8063653521E-3,20.929478109E-3,-6.6369045526E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-5.4060419922E3,20.990701172E3,-6.688199707E3,-9.9701679688E3,20.793029297E3,-7.4080786133E3
1.6522395448E0,-4.0347260742E3,20.803404297E3,-6.2818745117E3,-12.429748047E3,20.895974609E3,-7.2412700195E3,-5.6541147461E3,20.952626953E3,-6.4243369141E3,-10.638223961E-3,19.730465487E-3,-8.0745816231E-3,-29.905691147E0,22.07611315E-3,-4.9704196863E-3,-5.0468607806E-3,20.896680653E-3,-6.3709360547E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-5.6541147461E3,20.952626953E3,-6.4243369141E3,-10.22971582E3,20.749542969E3,-7.1189199219E3
1.6522895448E0,-4.2614121094E3,20.774794922E3,-6.0104492188E3,-12.683022461E3,20.844806641E3,-6.9265507812E3,-5.8997783203E3,20.909839844E3,-6.1585532227E3,-10.890954174E-3,19.685219973E-3,-7.7847801149E-3,-33.204742432E0,22.115318105E-3,-4.6318564564E-3,-5.2853631787E-3,20.859187469E-3,-6.1030597426E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-5.8997783203E3,20.909839844E3,-6.1585532227E3,-10.487074219E3,20.700753906E3,-6.8285644531E3
1.6523395448E0,-4.4867485352E3,20.741689453E3,-5.737128418E3,-12.933458008E3,20.788388672E3,-6.6105053711E3,-6.1418720703E3,20.862892578E3,-5.8898608398E3,-11.140352115E-3,19.635029137E-3,-7.4926684611E-3,-36.505104065E0,22.149577737E-3,-4.2920201086E-3,-5.5212196894E-3,20.817453042E-3,-5.8326092549E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-6.1418720703E3,20.862892578E3,-5.8898608398E3,-10.74162793E3,20.646517578E3,-6.5365507812E3
1.6523895448E0,-4.7104516602E3,20.704097656E3,-5.4620419922E3,-13.180816406E3,20.726599609E3,-6.2930498047E3,-6.3794306641E3,20.812222656E3,-5.6174106445E3,-11.385974474E-3,19.579678774E-3,-7.1979570203E-3,-39.80506897E0,22.17912674E-3,-3.9510661736E-3,-5.7535381056E-3,20.771665499E-3,-5.5591934361E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-6.3794306641E3,20.812222656E3,-5.6174106445E3,-10.992776367E3,20.586712891E3,-6.2424248047E3
1.6524395448E0,-4.9322675781E3,20.661982422E3,-5.1853276367E3,-13.424860352E3,20.659318359E3,-5.9740917969E3,-6.6117431641E3,20.758134766E3,-5.3405478516E3,-11.627451517E-3,19.518969581E-3,-6.9004138932E-3,-43.102230072E0,22.204130888E-3,-3.6091427319E-3,-5.9819617309E-3,20.722089335E-3,-5.28236432E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-6.6117431641E3,20.758134766E3,-5.3405478516E3,-11.239961914E3,20.521273438E3,-5.9457641602E3
1.6524895448E0,-5.1519848633E3,20.615265625E3,-4.907125E3,-13.665361328E3,20.586457031E3,-5.6535444336E3,-6.8383920898E3,20.700787109E3,-5.0588540039E3,-11.864509434E-3,19.452752545E-3,-6.5998877399E-3,-46.393611908E0,22.224679589E-3,-3.2663848251E-3,-6.2059671618E-3,20.668707788E-3,-5.0020026974E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-6.8383920898E3,20.700787109E3,-5.0588540039E3,-11.482691406E3,20.450201172E3,-5.6461992188E3
1.6525395448E0,-5.3694448242E3,20.563833984E3,-4.6275620117E3,-13.902110352E3,20.507957031E3,-5.3313325195E3,-7.0592631836E3,20.640195312E3,-4.7721645508E3,-12.096976861E-3,19.380921498E-3,-6.2963147648E-3,-49.675807953E0,22.240757942E-3,-2.9229109641E-3,-6.4256065525E-3,20.611573011E-3,-4.717963282E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-7.0592631836E3,20.640195312E3,-4.7721645508E3,-11.720552734E3,20.373585938E3,-5.3434282227E3
1.6525895448E0,-5.5845483398E3,20.507539062E3,-4.3467504883E3,-14.134921875E3,20.423806641E3,-5.0074003906E3,-7.2745341797E3,20.576234375E3,-4.4805673828E3,-12.324795127E-3,19.303448498E-3,-5.9897201136E-3,-52.945198059E0,22.252261639E-3,-2.5788170751E-3,-6.6407704726E-3,20.550465211E-3,-4.4304342009E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-7.2745341797E3,20.576234375E3,-4.4805673828E3,-11.953227539E3,20.291607422E3,-5.0372304688E3
1.6526395448E0,-5.7972592773E3,20.44621875E3,-4.0647744141E3,-14.363644531E3,20.334041016E3,-4.6817177734E3,-7.4846401367E3,20.508673828E3,-4.1843798828E3,-12.548008934E-3,19.220370799E-3,-5.6802174076E-3,-56.198154449E0,22.258985788E-3,-2.2341762669E-3,-6.8519003689E-3,20.485267043E-3,-4.1395537555E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-7.4846401367E3,20.508673828E3,-4.1843798828E3,-12.180498047E3,20.204535156E3,-4.7274707031E3
1.6526895448E0,-6.007597168E3,20.379701172E3,-3.7816887207E3,-14.588162109E3,20.238746094E3,-4.3542817383E3,-7.6902216797E3,20.437201172E3,-3.8841135254E3,-12.766761705E-3,19.131792709E-3,-5.3679919802E-3,-59.431259155E0,22.260652855E-3,-1.889036037E-3,-7.0592211559E-3,20.415630192E-3,-3.8457531482E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-7.6902216797E3,20.437201172E3,-3.8841135254E3,-12.402251953E3,20.112707031E3,-4.4141020508E3
1.6527395448E0,-6.2156337891E3,20.307818359E3,-3.4975141602E3,-14.808395508E3,20.138058594E3,-4.0251176758E3,-7.8920610352E3,20.361455078E3,-3.5804206543E3,-12.981272303E-3,19.037889317E-3,-5.0532934256E-3,-62.641498566E0,22.256923839E-3,-1.543419552E-3,-7.2634313256E-3,20.341357216E-3,-3.5493571777E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-7.8920610352E3,20.361455078E3,-3.5804206543E3,-12.618476562E3,20.016521484E3,-4.0971625977E3
1.6527895448E0,-6.4214799805E3,20.230423828E3,-3.2122390137E3,-15.024300781E3,20.032148438E3,-3.6942802734E3,-8.0910107422E3,20.281068359E3,-3.274043457E3,-13.191821985E-3,18.938884139E-3,-4.7364095226E-3,-65.826423645E0,22.2474318E-3,-1.197327394E-3,-7.4649229646E-3,20.26207E-3,-3.2509162556E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-8.0910107422E3,20.281068359E3,-3.274043457E3,-12.829260742E3,19.916394531E3,-3.7767719727E3
1.6528395448E0,-6.6252744141E3,20.147404297E3,-2.9258227539E3,-15.235868164E3,19.921220703E3,-3.3618498535E3,-8.2879267578E3,20.195697266E3,-2.9657561035E3,-13.398726471E-3,18.835043535E-3,-4.4176587835E-3,-68.984283447E0,22.231802344E-3,-850.73959781E-6,-7.6644644141E-3,20.177604631E-3,-2.9508075677E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-8.2879267578E3,20.195697266E3,-2.9657561035E3,-13.034777344E3,19.812740234E3,-3.453125E3
1.6528895448E0,-6.8271689453E3,20.058679688E3,-2.6382028809E3,-15.443119141E3,19.805498047E3,-3.0279289551E3,-8.4836015625E3,20.105052734E3,-2.6563129883E3,-13.602318242E-3,18.726659939E-3,-4.0973620489E-3,-72.114059448E0,22.209692746E-3,-503.6201328E-6,-7.8624263406E-3,20.087657496E-3,-2.6495708153E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-8.4836015625E3,20.105052734E3,-2.6563129883E3,-13.235283203E3,19.7059375E3,-3.1264848633E3
1.6529395448E0,-7.0273164062E3,19.964222656E3,-2.3493054199E3,-15.646098633E3,19.685203125E3,-2.6926416016E3,-8.6787099609E3,20.008927734E3,-2.3464035645E3,-13.802918606E-3,18.614033237E-3,-3.7758399267E-3,-75.21546936E0,22.180810571E-3,-155.92102136E-6,-8.0594709143E-3,19.992182031E-3,-2.3475177586E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-8.6787099609E3,20.008927734E3,-2.3464035645E3,-13.431095703E3,19.596298828E3,-2.797177002E3
1.6529895448E0,-7.2258574219E3,19.864052734E3,-2.0590554199E3,-15.844871094E3,19.560558594E3,-2.3561279297E3,-8.8737695312E3,19.907212891E3,-2.0366184082E3,-14.000823721E-3,18.497463316E-3,-3.4533913713E-3,-78.288917542E0,22.144947201E-3,192.41192786E-6,-8.2557909191E-3,19.891023636E-3,-2.0450805314E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-8.8737695312E3,19.907212891E3,-2.0366184082E3,-13.622587891E3,19.484046875E3,-2.4655827637E3
1.6530395448E0,-7.4229116211E3,19.758240234E3,-1.7673905029E3,-16.039513672E3,19.431759766E3,-2.0185419922E3,-9.069109375E3,19.799912109E3,-1.7274227295E3,-14.196281321E-3,18.377227709E-3,-3.1302934512E-3,-81.335403442E0,22.101987153E-3,541.43334273E-6,-8.4518203512E-3,19.784305245E-3,-1.7424358521E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-9.069109375E3,19.799912109E3,-1.7274227295E3,-13.810170898E3,19.369298828E3,-2.1321328125E3
1.6530895448E0,-7.6185708008E3,19.646910156E3,-1.4742733154E3,-16.230112305E3,19.298974609E3,-1.6800493164E3,-9.2648574219E3,19.687132812E3,-1.4191424561E3,-14.389479533E-3,18.253577873E-3,-2.8067911044E-3,-84.356338501E0,22.051934153E-3,891.19171025E-6,-8.6474893615E-3,19.672047347E-3,-1.4398640487E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-9.2648574219E3,19.687132812E3,-1.4191424561E3,-13.994272461E3,19.252058594E3,-1.797298584E3
1.6531395448E0,-7.8128935547E3,19.530226562E3,-1.1797019043E3,-16.416751953E3,19.162337891E3,-1.340824585E3,-9.4609365234E3,19.569089844E3,-1.1119575195E3,-14.580538496E-3,18.1267187E-3,-2.4830962066E-3,-87.353408813E0,21.994896233E-3,1.2417221442E-3,-8.8429562747E-3,19.55453679E-3,-1.1373859597E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-9.4609365234E3,19.569089844E3,-1.1119575195E3,-14.175322266E3,19.132216797E3,-1.4615826416E3
1.6531895448E0,-8.0059013672E3,19.408396484E3,-883.71789551E0,-16.599513672E3,19.021935547E3,-1.0010498657E3,-9.657078125E3,19.446085938E3,-805.90441895E0,-14.769494534E-3,17.996810377E-3,-2.1593850106E-3,-90.328361511E0,21.931106225E-3,1.5930393711E-3,-9.0378783643E-3,19.431952387E-3,-835.13109712E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-9.657078125E3,19.446085938E3,-805.90441895E0,-14.353727539E3,19.009558594E3,-1.1255031738E3
1.6532395448E0,-8.1975810547E3,19.281660156E3,-586.41064453E0,-16.778464844E3,18.877814453E3,-660.9119873E0,-9.8528417969E3,19.318488281E3,-500.88546753E0,-14.956305735E-3,17.863946036E-3,-1.8357948866E-3,-93.282867432E0,21.860893816E-3,1.9451307599E-3,-9.2321559787E-3,19.304702058E-3,-532.98095008E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-9.8528417969E3,19.318488281E3,-500.88546753E0,-14.529851562E3,18.883785156E3,-789.57714844E0
1.6532895448E0,-8.3878828125E3,19.150279297E3,-287.91665649E0,-16.953658203E3,18.729972656E3,-320.59860229E0,-10.047644531E3,19.186708984E3,-196.68592834E0,-15.140847303E-3,17.728155479E-3,-1.5124281636E-3,-96.218322754E0,21.784676239E-3,2.2979492787E-3,-9.425226599E-3,19.173048437E-3,-230.94346398E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-10.047644531E3,19.186708984E3,-196.68592834E0,-14.703990234E3,18.754529297E3,-454.29794312E0
1.6533395448E0,-8.5767207031E3,19.014523438E3,11.585187912E0,-17.125125E3,18.578375E3,19.704820633E0,-10.240806641E3,19.051160156E3,107.00273895E0,-15.322918072E-3,17.589392141E-3,-1.1893443298E-3,-99.135734558E0,21.702939644E-3,2.6514083147E-3,-9.6168126911E-3,19.037446007E-3,71.198090154E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-10.240806641E3,19.051160156E3,107.00273895E0,-14.876347656E3,18.621384766E3,-120.11203003E0
1.6533895448E0,-8.7639765625E3,18.874679688E3,311.88247681E0,-17.292869141E3,18.422943359E3,359.81918335E0,-10.431591797E3,18.912236328E3,410.55276489E0,-15.502247028E-3,17.447544262E-3,-866.57062639E-6,-102.03562164E0,21.61620371E-3,3.0053779483E-3,-9.8062297329E-3,18.89815554E-3,373.5057544E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-10.431591797E3,18.912236328E3,410.55276489E0,-15.047020508E3,18.483929688E3,212.60514832E0
1.6534395448E0,-8.9495039062E3,18.731019531E3,612.74066162E0,-17.456867188E3,18.263572266E3,699.57769775E0,-10.619261719E3,18.770269531E3,714.36437988E0,-15.67851007E-3,17.302421853E-3,-544.0931418E-6,-104.91796112E0,21.525004879E-3,3.3596835565E-3,-9.9931424484E-3,18.755577505E-3,676.23262294E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-10.619261719E3,18.770269531E3,714.36437988E0,-15.215986328E3,18.341753906E3,543.57019043E0
1.6534895448E0,-9.1331318359E3,18.583808594E3,913.91601562E0,-17.6170625E3,18.100130859E3,1.0388311768E3,-10.803126953E3,18.625503906E3,1.0188264771E3,-15.851346776E-3,17.153775319E-3,-221.87289142E-6,-107.78217316E0,21.429857239E-3,3.7141072098E-3,-10.176874697E-3,18.609872088E-3,979.43947185E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-10.803126953E3,18.625503906E3,1.0188264771E3,-15.38309668E3,18.194472656E3,872.60784912E0
1.6535395448E0,-9.3146660156E3,18.433289062E3,1.2151678467E3,-17.773375E3,17.932474609E3,1.3774528809E3,-10.982602539E3,18.478064453E3,1.3242764893E3,-16.020370647E-3,17.001299188E-3,100.15911539E-6,-110.62711334E0,21.331228316E-3,4.0683927946E-3,-10.357169434E-3,18.46130006E-3,1.2833378278E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-10.982602539E3,18.478064453E3,1.3242764893E3,-15.548087891E3,18.04175E3,1.1996590576E3
1.6535895448E0,-9.4939052734E3,18.279669922E3,1.5162701416E3,-17.9256875E3,17.760447266E3,1.7153416748E3,-11.157245117E3,18.327947266E3,1.6309622803E3,-16.18520543E-3,16.84465073E-3,422.0828414E-6,-113.45118713E0,21.229516715E-3,4.4222543947E-3,-10.53349115E-3,18.309848383E-3,1.5879069688E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-11.157245117E3,18.327947266E3,1.6309622803E3,-15.710591797E3,17.883304688E3,1.5247796631E3
1.6536395448E0,-9.6706416016E3,18.123121094E3,1.8170192871E3,-18.073863281E3,17.583892578E3,2.0524248047E3,-11.326788086E3,18.175001953E3,1.939010498E3,-16.345497221E-3,16.683466733E-3,743.98826109E-6,-116.25234985E0,21.12502791E-3,4.7753867693E-3,-10.705778375E-3,18.155572936E-3,1.8932406092E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-11.326788086E3,18.175001953E3,1.939010498E3,-15.870164062E3,17.718910156E3,1.8481293945E3
1.6536895448E0,-9.8446757812E3,17.963753906E3,2.117239502E3,-18.217748047E3,17.402662109E3,2.3886584473E3,-11.491166016E3,18.018935547E3,2.2484038086E3,-16.500938684E-3,16.517382115E-3,1.0659572436E-3,-119.02828217E0,21.017953753E-3,5.1274788566E-3,-10.873733088E-3,17.998246476E-3,2.1991713438E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-11.491166016E3,18.018935547E3,2.2484038086E3,-16.026317383E3,17.548400391E3,2.1699506836E3
1.6537395448E0,-10.015827148E3,17.801619141E3,2.416784668E3,-18.357177734E3,17.216619141E3,2.7240249023E3,-11.650514648E3,17.859326172E3,2.5589697266E3,-16.651282087E-3,16.346050426E-3,1.3880564366E-3,-121.77644348E0,20.908374339E-3,5.478228908E-3,-11.037554592E-3,17.837714404E-3,2.5056269951E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-11.650514648E3,17.859326172E3,2.5589697266E3,-16.17855957E3,17.371666016E3,2.4905410156E3
1.6537895448E0,-10.183943359E3,17.636697266E3,2.7155373535E3,-18.491986328E3,17.025646484E3,3.0585275879E3,-11.80515625E3,17.695646484E3,2.8703830566E3,-16.796361655E-3,16.16917178E-3,1.7103266437E-3,-124.49423218E0,20.796246827E-3,5.8273584582E-3,-11.197204702E-3,17.673546448E-3,2.8122700751E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-11.80515625E3,17.695646484E3,2.8703830566E3,-16.326430664E3,17.188648438E3,2.81021875E3
1.6538395448E0,-10.34890918E3,17.468886719E3,3.0134050293E3,-18.622021484E3,16.82965625E3,3.392184082E3,-11.955578125E3,17.527289062E3,3.1821809082E3,-16.936093569E-3,15.986505896E-3,2.0327703096E-3,-127.17905426E0,20.681403577E-3,6.1746272258E-3,-11.353126727E-3,17.505418509E-3,3.1188668218E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-11.955578125E3,17.527289062E3,3.1821809082E3,-16.469539062E3,16.999337891E3,3.1292897949E3
