Time,BUS10Va,BUS10Vb,BUS10Vc,L4Ia_FLT,L4Ib_FLT,L4Ic_FLT
0.478239545,-12156.13574,-7849.48291,18861.14453,-0.012245761,-0.008052748,0.019172274
0.478289545,-12028.10352,-8176.290527,18870.25391,-0.011944654,-0.008444005,0.019099308
0.478339545,-11898.65918,-8500.598633,18871.54102,-0.011961184,-0.008686473,0.019169142
0.478389545,-11767.58398,-8821.862305,18865.04102,-0.011654769,-0.009076416,0.019085918
0.478439545,-11634.53125,-9139.631836,18850.98828,-0.011664303,-0.009316931,0.019146888
0.478489545,-11499.05176,-9453.567383,18829.80859,-0.011349521,-0.009703779,0.019056553
0.478539545,-11360.62402,-9763.439453,18802.10547,-0.011348841,-0.00993998,0.019112021
0.478589545,-11218.69043,-10069.13184,18768.61328,-0.011022618,-0.010320944,0.019017868
0.478639545,-11072.70606,-10370.62695,18730.17383,-0.011009115,-0.01054982,0.019070763
0.478689545,-10922.18359,-10667.99023,18687.67578,-0.0106696,-0.0109219,0.018975079
0.478739545,-10766.73438,-10961.35352,18642.00586,-0.010642427,-0.011140694,0.019026808
0.478789545,-10606.10742,-11250.88867,18593.99805,-0.010289952,-0.011501596,0.018929942
0.478839545,-10440.21582,-11536.77734,18544.37891,-0.010250703,-0.011708658,0.018979706
0.478889545,-10269.1543,-11819.18652,18493.73047,-0.009888097,-0.012057493,0.018879702
0.478939545,-10093.2041,-12098.24121,18442.45703,-0.009840706,-0.012252748,0.01892448
0.478989545,-9912.817383,-12374.00098,18390.75391,-0.009472788,-0.012590238,0.01881744
0.479039545,-9728.592773,-12646.43945,18338.60352,-0.009422644,-0.012775109,0.018852707
0.479089545,-9541.243164,-12915.43652,18285.77734,-0.009054999,-0.013103224,0.018733788
0.479139545,-9351.546875,-13180.77344,18231.84766,-0.009007488,-0.013280028,0.018754737
0.479189545,-9160.294922,-13442.13672,18176.21484,-0.008644907,-0.013601197,0.018619517
0.479239545,-8968.244141,-13699.13184,18118.13867,-0.008603865,-0.013772232,0.018622421
0.479289545,-8776.064453,-13951.30566,18056.7832,-0.008248935,-0.014088401,0.018468143
0.479339545,-8584.293945,-14198.1709,17991.25586,-0.008215504,-0.014255072,0.018451415
0.479389545,-8393.307617,-14439.24414,17920.6582,-0.007867832,-0.014566968,0.018277757
0.479439545,-8203.294922,-14674.07617,17844.13086,-0.007840116,-0.014729258,0.018242344
0.479489545,-8014.254395,-14902.28906,17760.88281,-0.007496458,-0.015036118,0.018051423
0.479539545,-7825.996582,-15123.6084,17670.24414,-0.007470121,-0.015192595,0.018000416
0.479589545,-7638.166504,-15337.89063,17571.67773,-0.007125394,-0.015492459,0.017796034
0.479639545,-7450.276367,-15545.13965,17464.80273,-0.007095011,-0.015640816,0.01773363
0.479689545,-7261.745606,-15745.52441,17349.4043,-0.006743873,-0.015931254,0.017520031
0.479739545,-7071.949707,-15939.37207,17225.43555,-0.006704604,-0.016069172,0.017450185
0.479789545,-6880.267578,-16127.16309,17093.00195,-0.006343086,-0.016348194,0.017230734
0.479839545,-6686.130859,-16309.50781,16952.35742,-0.006292127,-0.016474206,0.017155979
0.479889545,-6489.066895,-16487.12109,16803.87695,-0.005918788,-0.016741008,0.016932216
0.479939545,-6288.730957,-16660.78125,16648.02539,-0.005856141,-0.016855048,0.016853021
0.479989545,-6084.929688,-16831.29102,16485.34766,-0.005472387,-0.017110324,0.016624378
0.480039545,-5877.632813,-16999.43555,16316.42383,-0.005400709,-0.017213786,0.016539266
0.480089545,-5666.970215,-17165.93359,16141.85059,-0.005010192,-0.017459502,0.016303549
0.480139545,-5453.21582,-17331.40039,15962.21484,-0.0049338,-0.017554756,0.016209876
0.480189545,-5236.766113,-17496.3125,15778.0752,-0.004541121,-0.017793467,0.015964294
0.480239545,-5018.102051,-17660.98242,15589.94043,-0.004464506,-0.017883023,0.015859433
0.480289545,-4797.753418,-17825.53711,15398.2627,-0.004073674,-0.018116975,0.015601823
0.480339545,-4576.256836,-17989.91992,15203.42773,-0.004000038,-0.018202608,0.015484323
0.480389545,-4354.115234,-18153.88672,15005.75195,-0.003613206,-0.018432941,0.015214125
0.480439545,-4131.765625,-18317.0293,14805.48438,-0.00354351,-0.01851506,0.015084417
0.480489545,-3909.549561,-18478.79297,14602.81055,-0.003160408,-0.018741414,0.014803064
0.480539545,-3687.695557,-18638.51953,14397.86231,-0.003093234,-0.018818913,0.014663499
0.480589545,-3466.311768,-18795.47266,14190.72266,-0.002711473,-0.019039538,0.01437409
0.480639545,-3245.388916,-18948.88867,13981.43945,-0.00264372,-0.019110171,0.014228282
0.480689545,-3024.812744,-19098.01563,13770.03027,-0.002259814,-0.019322515,0.013934663
0.480739545,-2804.384766,-19242.14844,13556.49902,-0.002187966,-0.019383637,0.013786384
0.480789545,-2583.850098,-19380.66211,13340.83984,-0.001798716,-0.019585172,0.013491958
0.480839545,-2362.92627,-19513.03711,13123.0459,-0.001720203,-0.019634578,0.013343976
0.480889545,-2141.333984,-19638.88281,12903.11523,-0.001323926,-0.019823588,0.01305066
0.480939545,-1918.825073,-19757.93555,12681.05664,-0.001238124,-0.019860161,0.012903906
0.480989545,-1695.205811,-19870.06445,12456.8916,-0.000835326,-0.020036185,0.012611595
0.481039545,-1470.353638,-19975.26172,12230.65625,-0.000743843,-0.02006012,0.012464962
0.481089545,-1244.226685,-20073.62109,12002.40039,-0.000337101,-0.020223945,0.01217167
0.481139545,-1016.863586,-20165.31836,11772.18848,-0.000243268,-0.0202365,0.012022488
0.481189545,-788.3774414,-20250.58594,11540.0957,0.000163616,-0.020389702,0.011725109
0.481239545,-558.9411621,-20329.6875,11306.20215,0.000255847,-0.020392593,0.011570121
0.481289545,-328.7698364,-20402.89063,11070.59277,0.0006591,-0.020536833,0.011265541
0.481339545,-98.09902954,-20470.44531,10833.34668,0.00074645,-0.020531489,0.01110205
0.481389545,132.8366242,-20532.56641,10594.53711,0.001143554,-0.020667819,0.010788218
0.481439545,363.8238525,-20589.42578,10354.22266,0.001224463,-0.020654811,0.010614989
0.481489545,594.6875,-20641.13867,10112.44629,0.001614926,-0.020783257,0.01029159
0.481539545,825.3021851,-20687.77148,9869.225586,0.001689977,-0.020762052,0.010109246
0.481589545,1055.5979,-20729.34375,9624.557617,0.00207538,-0.020881588,0.009777773
0.481639545,1285.559204,-20765.83789,9378.414063,0.002146993,-0.020850759,0.009588543
0.481689545,1515.218872,-20797.2168,9130.743164,0.002530356,-0.020959681,0.00925177
0.481739545,1744.645874,-20823.43164,8881.472656,0.002601868,-0.020917416,0.009058733
0.481789545,1973.929565,-20844.43555,8630.511719,0.002986541,-0.021013964,0.008719783
0.481839545,2203.162109,-20860.20313,8377.764648,0.003061009,-0.02095871,0.008525863
0.481889545,2432.419922,-20870.73047,8123.126953,0.003449487,-0.021041684,0.008187233
0.481939545,2661.746826,-20876.04492,7866.504395,0.003528624,-0.020972695,0.007994307
0.481989545,2891.140137,-20876.20703,7607.8125,0.003921686,-0.021041859,0.007657128
0.482039545,3120.543213,-20871.29883,7346.988281,0.00400527,-0.020959428,0.00746552
0.482089545,3349.839111,-20861.42773,7083.993652,0.004401708,-0.021015568,0.00712932
0.482139545,3578.854492,-20846.71289,6818.822266,0.00448764,-0.020920902,0.006937835
0.482189545,3807.364746,-20827.26953,6551.499023,0.004884634,-0.020965543,0.006600824
0.482239545,4035.105957,-20803.20508,6282.081543,0.004969591,-0.020860348,0.006407253
0.482289545,4261.790527,-20774.5957,6010.656738,0.005363571,-0.020895232,0.006067002
0.482339545,4487.125,-20741.49414,5737.336426,0.005444,-0.020781148,0.005868903
0.482389545,4710.826172,-20703.9043,5462.25,0.00583168,-0.020807693,0.005523155
0.482439545,4932.63916,-20661.79102,5185.536133,0.005904787,-0.020685812,0.005318632
0.482489545,5152.353516,-20615.07617,4907.333496,0.00628404,-0.020704716,0.004965984
0.482539545,5369.80957,-20563.64648,4627.771484,0.006348476,-0.020575322,0.004754207
0.482589545,5584.910156,-20507.35352,4346.960938,0.006718776,-0.020586457,0.004394435
0.482639545,5797.617676,-20446.03516,4064.986084,0.006774817,-0.020449044,0.004175773
0.482689545,6007.953125,-20379.51758,3781.901611,0.007137162,-0.020451603,0.003809776
0.482739545,6215.987793,-20307.63672,3497.728516,0.007186398,-0.020305159,0.003585553
0.482789545,6421.83252,-20230.24414,3212.454834,0.007542802,-0.020298025,0.003214962
0.482839545,6625.625488,-20147.22461,2926.040527,0.007587485,-0.02014143,0.002986983
0.482889545,6827.519531,-20058.50195,2638.422607,0.00794025,-0.020123592,0.002613641
0.482939545,7027.666504,-19964.04492,2349.5271,0.00798255,-0.019956032,0.002383674
0.482989545,7226.208008,-19863.875,2059.279053,0.008333563,-0.019926937,0.002009177
0.483039545,7423.263184,-19758.06445,1767.616089,0.008374961,-0.019748177,0.001778574
0.483089545,7618.923828,-19646.73633,1474.500488,0.008725211,-0.019707937,0.001403987
0.483139545,7813.247559,-19530.05469,1179.930664,0.008766161,-0.019518433,0.001173506
0.483189545,8006.257324,-19408.22852,883.9480591,0.009115551,-0.019467821,0.000799279
0.483239545,8197.939453,-19281.49414,586.6420898,0.009155423,-0.019268621,0.000569081
0.483289545,8388.242188,-19150.11328,288.149353,0.009502847,-0.019208895,0.000195116
0.483339545,8577.081055,-19014.36133,-11.35137558,0.009540139,-0.019001389,-3.51e-05
0.483389545,8764.337891,-18874.51953,-311.647583,0.009883797,-0.018933982,-0.00040931
0.483439545,8949.867188,-18730.86133,-612.5048218,0.009916526,-0.018719543,-0.000640176
0.483489545,9133.495117,-18583.6543,-913.6791992,0.010254385,-0.018645678,-0.001015221
0.483539545,9315.030273,-18433.13672,-1214.930176,0.010280606,-0.018425291,-0.001247303
0.483589545,9494.269531,-18279.51953,-1516.031616,0.010610942,-0.018345634,-0.001623666
0.483639545,9671.005859,-18122.97266,-1816.779785,0.010629267,-0.018119588,-0.001857227
0.483689545,9845.041016,-17963.60742,-2116.999023,0.010951124,-0.018034015,-0.002234908
0.483739545,10016.19141,-17801.47461,-2416.543213,0.010961096,-0.017801756,-0.002469636
0.483789545,10184.30762,-17636.55273,-2715.294922,0.011274535,-0.017709294,-0.002847984
0.483839545,10349.27246,-17468.74609,-3013.161621,0.01127672,-0.017469484,-0.003082897
0.483889545,10511.01367,-17297.875,-3310.071777,0.011582762,-0.017368503,-0.003460632
0.483939545,10669.50391,-17123.69336,-3605.969727,0.011578535,-0.017119313,-0.003694212
0.483989545,10824.76172,-16945.89258,-3900.811768,0.011878784,-0.017007902,-0.004069663
0.484039545,10976.83984,-16764.11523,-4194.563477,0.011869833,-0.016747473,-0.004300188
0.484089545,11125.82129,-16577.98047,-4487.197266,0.012165908,-0.016623974,-0.004671698
0.484139545,11271.80566,-16387.10938,-4778.689941,0.012153629,-0.016350979,-0.004897694
0.484189545,11414.89356,-16191.13867,-5069.025391,0.012446566,-0.016214509,-0.005264075
0.484239545,11555.17676,-15989.75195,-5358.189453,0.012431527,-0.015928607,-0.005484723
0.484289545,11692.72754,-15782.69824,-5646.167969,0.012721357,-0.015779424,-0.005845581
0.484339545,11827.58984,-15569.80762,-5932.944824,0.012703037,-0.015481472,-0.006060928
0.484389545,11959.77246,-15350.99609,-6218.493652,0.012988717,-0.015320981,-0.00641673
0.484439545,12089.25879,-15126.27539,-6502.772949,0.012965635,-0.015012843,-0.0066276
0.484489545,12215.99902,-14895.74414,-6785.718262,0.013245374,-0.014843228,-0.006979425
0.484539545,12339.92773,-14659.58008,-7067.23584,0.013215576,-0.014527233,-0.007187031
0.484589545,12460.96875,-14418.02734,-7347.197266,0.013487432,-0.014350783,-0.007536093
0.484639545,12579.04297,-14171.375,-7625.438477,0.013449158,-0.014028993,-0.007741509
0.484689545,12694.08398,-13919.94336,-7901.759766,0.013711698,-0.013847382,-0.00808862
0.484739545,12806.04199,-13664.06348,-8175.930664,0.013663968,-0.01352096,-0.008292301
0.484789545,12914.88867,-13404.06152,-8447.697266,0.013916745,-0.013334763,-0.00863749
0.484839545,13020.61914,-13140.24707,-8716.797852,0.013859668,-0.013003687,-0.00883901
0.484889545,13123.25195,-12872.9043,-8982.972656,0.014103327,-0.01281233,-0.009181414
0.484939545,13222.82227,-12602.2832,-9245.979492,0.014038015,-0.012475568,-0.009379526
0.484989545,13319.37598,-12328.59961,-9505.613281,0.014274023,-0.01227771,-0.009717599
0.485039545,13412.96289,-12052.0332,-9761.710938,0.014202148,-0.011933792,-0.009910577
0.485089545,13503.625,-11772.73535,-10014.16504,0.014432218,-0.011728026,-0.010242544
0.485139545,13591.39258,-11490.8291,-10262.93066,0.01435537,-0.011375791,-0.010428702
0.485189545,13676.27246,-11206.41895,-10508.01758,0.01458081,-0.011161366,-0.010753094
0.485239545,13758.24707,-10919.5957,-10749.49414,0.014499884,-0.010800602,-0.010931286
0.485289545,13837.26953,-10630.44238,-10987.47656,0.014721087,-0.010577914,-0.011247362
0.485339545,13913.26465,-10339.0459,-11222.11426,0.014635934,-0.010209636,-0.011417289
0.485389545,13986.12793,-10045.49609,-11453.5791,0.014852218,-0.009980269,-0.01172519
0.485439545,14055.73047,-9749.892578,-11682.04981,0.014761681,-0.009606519,-0.011887392
0.485489545,14121.92773,-9452.34668,-11907.69629,0.014971524,-0.009372823,-0.012187975
0.485539545,14184.56445,-9152.981445,-12130.66699,0.014873851,-0.008996074,-0.012343515
0.485589545,14243.48438,-8851.926758,-12351.07422,0.015075432,-0.008760441,-0.012637926
0.485639545,14298.54199,-8549.318359,-12568.98535,0.014968905,-0.008382805,-0.012787904
0.485689545,14349.61231,-8245.287109,-12784.41504,0.015160764,-0.00814689,-0.013077064
0.485739545,14396.60059,-7939.955078,-12997.32617,0.015044313,-0.007769428,-0.013222117
0.485789545,14439.44727,-7633.424316,-13207.62598,0.015225872,-0.007533612,-0.013506304
0.485839545,14478.1377,-7325.769531,-13415.17481,0.015099465,-0.007155998,-0.013646302
0.485889545,14512.70215,-7017.031738,-13619.79297,0.015271237,-0.006919286,-0.01392498
0.485939545,14543.21289,-6707.216309,-13821.26953,0.015135879,-0.00653996,-0.014059021
0.485989545,14569.7832,-6396.290527,-14019.38184,0.015299261,-0.006300392,-0.014331001
0.486039545,14592.55273,-6084.190918,-14213.90625,0.015156602,-0.005917206,-0.014457723
0.486089545,14611.68359,-5770.828125,-14404.63086,0.015313332,-0.005672684,-0.014721598
0.486139545,14627.33691,-5456.100586,-14591.37695,0.015165021,-0.005283835,-0.014839686
0.486189545,14639.66895,-5139.910156,-14774.00391,0.015316489,-0.005033083,-0.015094367
0.486239545,14648.80762,-4822.176758,-14952.42188,0.015163509,-0.004638017,-0.01520307
0.486289545,14654.84766,-4502.857422,-15126.59473,0.015310189,-0.004381339,-0.015448219
0.486339545,14657.83789,-4181.961426,-15296.53711,0.01515245,-0.003981279,-0.015547649
0.486389545,14657.78125,-3859.563232,-15462.31348,0.015293684,-0.003720802,-0.01578382
0.486439545,14654.63379,-3535.811035,-15624.01953,0.015130022,-0.00331868,-0.015874915
0.486489545,14648.31152,-3210.930176,-15781.77539,0.015264251,-0.003057958,-0.016103335
0.486539545,14638.70117,-2885.221191,-15935.70215,0.015092858,-0.002657709,-0.016187482
0.486589545,14625.67285,-2559.051025,-16085.90625,0.015218204,-0.002400771,-0.016409552
0.486639545,14609.09961,-2232.839844,-16232.4668,0.01503732,-0.002006206,-0.016488016
0.486689545,14588.86523,-1907.042114,-16375.41406,0.015152318,-0.001756344,-0.01670472
0.486739545,14564.88281,-1582.126099,-16514.73047,0.014960926,-0.001369961,-0.016778091
0.486789545,14537.10352,-1258.550415,-16650.33984,0.015065119,-0.001128664,-0.01698954
0.486839545,14505.51953,-936.7401733,-16782.11523,0.014863372,-0.000750805,-0.017057413
0.486889545,14470.16309,-617.0645752,-16909.89453,0.014957522,-0.000517215,-0.017262712
0.486939545,14431.10449,-299.8154297,-17033.48242,0.01474673,-0.000145873,-0.017323764
0.486989545,14388.4375,14.80954456,-17152.68555,0.014832572,8.3e-05,-0.017521271
0.487039545,14342.27051,326.72052,-17267.32617,0.014614728,0.00045166,-0.017573692
0.487089545,14292.70703,635.9437256,-17377.26367,0.014694327,0.000680186,-0.017761592
0.487139545,14239.83008,942.6245728,-17482.41992,0.014471373,0.001050618,-0.017803729
0.487189545,14183.69141,1247.024902,-17582.78711,0.014546357,0.001283134,-0.017980691
0.487239545,14124.29785,1549.515015,-17678.44531,0.014319458,0.001659267,-0.018011658
0.487289545,14061.60742,1850.560181,-17769.55664,0.014390428,0.001898946,-0.018177316
0.487339545,13995.52637,2150.702393,-17856.36523,0.014159565,0.002283017,-0.018197296
0.487389545,13925.91895,2450.53833,-17939.17773,0.014225895,0.002531028,-0.018352361
0.487439545,13852.61426,2750.693359,-18018.34375,0.013989912,0.002923098,-0.018362513
0.487489545,13775.42578,3051.79419,-18094.23242,0.014050051,0.003178444,-0.018508457
0.487539545,13694.16797,3354.439697,-18167.19922,0.013807173,0.003576587,-0.018510405
0.487589545,13608.68164,3659.17334,-18237.55078,0.013859314,0.003836612,-0.018648829
0.487639545,13518.84961,3966.455078,-18305.52148,0.013607909,0.004237689,-0.01864397
0.487689545,13424.62207,4276.63916,-18371.24414,0.013650781,0.004499045,-0.018775895
0.487739545,13326.02441,4589.955078,-18434.7207,0.013390087,0.004899776,-0.018764744
0.487789545,13223.1709,4906.494141,-18495.82227,0.013423541,0.005159501,-0.018890107
0.487839545,13116.26367,5226.203125,-18554.27539,0.013154055,0.005557449,-0.018871997
0.487889545,13005.58594,5548.883301,-18609.67383,0.013179197,0.005813774,-0.01898957
0.487939545,12891.49023,5874.198731,-18661.49219,0.012902536,0.006207909,-0.018962819
0.487989545,12774.37402,6201.689453,-18709.11328,0.012921331,0.006460538,-0.019070623
0.488039545,12654.65332,6530.790039,-18751.85742,0.012639598,0.006851214,-0.019033153
0.488089545,12532.73242,6860.853027,-18789.0332,0.012654058,0.007101007,-0.019129228
0.488139545,12408.96973,7191.178223,-18819.96875,0.012368942,0.007489396,-0.019079423
0.488189545,12283.64746,7521.040039,-18844.06445,0.012380219,0.007737609,-0.019162696
0.488239545,12156.94336,7849.718262,-18860.83789,0.012092164,0.008124826,-0.019100178
0.488289545,12028.91016,8176.525391,-18869.94922,0.012099895,0.008372224,-0.019171072
0.488339545,11899.46582,8500.833984,-18871.23633,0.011807701,0.008758507,-0.019097092
0.488389545,11768.39063,8822.097656,-18864.73828,0.0118099,0.00900468,-0.019157637
0.488439545,11635.33887,9139.868164,-18850.68555,0.011510938,0.009388921,-0.019074881
0.488489545,11499.86133,9453.803711,-18829.50781,0.011504547,0.009632088,-0.019128226
0.488539545,11361.43457,9763.676758,-18801.80273,0.011195595,0.010011926,-0.019040059
0.488589545,11219.50293,10069.36914,-18768.3125,0.011177539,0.0102493,-0.019089496
0.488639545,11073.52148,10370.86328,-18729.875,0.010855989,0.010621725,-0.018998845
0.488689545,10923.00195,10668.22754,-18687.37695,0.010824417,0.010850303,-0.019046661
0.488739545,10767.55566,10961.59082,-18641.70703,0.010489419,0.011212557,-0.018954933
0.488789545,10606.93066,11251.12598,-18593.69922,0.010444663,0.011430046,-0.01900148
0.488839545,10441.04199,11537.01465,-18544.08008,0.010097809,0.011780477,-0.018907875
0.488889545,10269.9834,11819.42383,-18493.43359,0.010042695,0.011985988,-0.018951196
0.488939545,10094.03516,12098.47949,-18442.16016,0.009687925,0.012324523,-0.018852694
0.488989545,9913.648438,12374.23828,-18390.45508,0.009627271,0.012518778,-0.018888891
0.489039545,9729.424805,12646.67676,-18338.30664,0.009269969,0.01284684,-0.018780967
0.489089545,9542.075195,12915.67481,-18285.48047,0.009209363,0.013031808,-0.018805198
0.489139545,9352.375977,13181.01172,-18231.55078,0.008854915,0.013351713,-0.018683046
0.489189545,9161.123047,13442.37598,-18175.91797,0.00879915,0.013529822,-0.018690886
0.489239545,8969.069336,13699.37109,-18117.8418,0.008451394,0.013843872,-0.018550778
0.489289545,8776.885742,13951.54492,-18056.48633,0.008403056,0.014017069,-0.018539472
0.489339545,8585.111328,14198.41113,-17990.95898,0.008063135,0.014326666,-0.018379821
0.489389545,8394.12207,14439.48535,-17920.36328,0.008021834,0.01449568,-0.018349044
0.489439545,8204.105469,14674.31836,-17843.83398,0.007687852,0.014800807,-0.018170796
0.489489545,8015.061523,14902.5332,-17760.58789,0.007650345,0.014964875,-0.018122667
0.489539545,7826.800781,15123.85352,-17669.94922,0.007317967,0.015264099,-0.017928913
0.489589545,7638.968262,15338.13574,-17571.38281,0.00727917,0.015421261,-0.017867235
0.489639545,7451.07666,15545.38574,-17464.50781,0.006942971,0.015712278,-0.017662171
0.489689545,7262.54541,15745.77148,-17349.11133,0.006897544,0.015860103,-0.017591186
0.489739545,7072.749023,15939.62012,-17225.14258,0.006552681,0.016140593,-0.017378768
0.489789545,6881.067871,16127.41113,-17092.71094,0.006496652,0.01627709,-0.017301844
0.489839545,6686.933106,16309.75586,-16952.06641,0.006140323,0.016545584,-0.017084606
0.489889545,6489.871582,16487.36914,-16803.58594,0.00607225,0.016669948,-0.017003279
0.489939545,6289.538086,16661.02734,-16647.73633,0.005704454,0.016926384,-0.016781691
0.489989545,6085.739746,16831.53711,-16485.06055,0.005625743,0.017039308,-0.016695399
0.490039545,5878.445801,16999.68164,-16316.13672,0.005249137,0.017285077,-0.016467983
0.490089545,5667.786133,17166.17773,-16141.56445,0.00516344,0.017388532,-0.016374527
0.490139545,5454.034668,17331.64453,-15961.93066,0.00478234,0.017626001,-0.016138637
0.490189545,5237.586914,17496.55469,-15777.79102,0.004694258,0.01772254,-0.016035231
0.490239545,5018.924805,17661.22461,-15589.6582,0.004313155,0.017954223,-0.015788242
0.490289545,4798.577637,17825.7793,-15397.98145,0.004226697,0.018046089,-0.015672719
0.490339545,4577.081543,17990.16016,-15203.14746,0.003848795,0.01827376,-0.01541318
0.490389545,4354.939941,18154.125,-15005.47266,0.003766115,0.018362097,-0.015284979
0.490439545,4132.590332,18317.26758,-14805.20508,0.003392373,0.018586166,-0.015013321
0.490489545,3910.373291,18479.03125,-14602.53223,0.003313205,0.018670611,-0.014873876
0.490539545,3688.518311,18638.75586,-14397.58496,0.002942206,0.018889973,-0.014592448
0.490589545,3467.133545,18795.70898,-14190.44629,0.002864159,0.01896878,-0.014444859
0.490639545,3246.209473,18949.125,-13981.16211,0.002492805,0.01918119,-0.014157276
0.490689545,3025.632324,19098.25391,-13769.75391,0.002412394,0.019251803,-0.014005386
0.490739545,2805.203857,19242.38672,-13556.22266,0.002037165,0.019454613,-0.01371542
0.490789545,2584.668701,19380.89844,-13340.56445,0.001951189,0.019514509,-0.013562636
0.490839545,2363.744141,19513.27539,-13122.77051,0.001569516,0.019705515,-0.013273053
0.490889545,2142.151123,19639.12109,-12902.83984,0.001476291,0.019752972,-0.013121291
0.490939545,1919.64148,19758.17383,-12680.78027,0.001087549,0.019931057,-0.012833025
0.490989545,1696.021729,19870.30469,-12456.61523,0.000987582,0.019965615,-0.012682181
0.491039545,1471.169434,19975.50391,-12230.37988,0.000593378,0.020130973,-0.012394125
0.491089545,1245.042481,20073.86328,-12002.12402,0.000489247,0.020153418,-0.012242212
0.491139545,1017.679688,20165.56055,-11771.91309,9.29e-05,0.020307308,-0.011951695
0.491189545,789.1936035,20250.82813,-11539.82031,-1.16e-05,0.02031922,-0.011795608
0.491239545,559.7573242,20329.92969,-11305.92773,-0.000406093,0.020463355,-0.011499375
0.491289545,329.585968,20403.13281,-11070.31738,-0.000507175,0.020466391,-0.011336
0.491339545,98.91531372,20470.6875,-10833.07129,-0.000896589,0.020602206,-0.011031351
0.491389545,-132.0199585,20532.81055,-10594.26172,-0.000991744,0.020597422,-0.010858634
0.491439545,-363.0066223,20589.66992,-10353.94727,-0.001374498,0.020725483,-0.010544336
0.491489545,-593.8695068,20641.38477,-10112.16992,-0.001463228,0.020712903,-0.010361965
0.491539545,-824.4833374,20688.01758,-9868.949219,-0.001839904,0.020832682,-0.010038638
0.491589545,-1054.778198,20729.58984,-9624.28125,-0.001923794,0.020811277,-0.009848105
0.491639545,-1284.73877,20766.08594,-9378.137695,-0.002296811,0.020921346,-0.009517981
0.491689545,-1514.398071,20797.46484,-9130.466797,-0.002378879,0.020889416,-0.009322057
0.491739545,-1743.824951,20823.67969,-8881.196289,-0.002751576,0.02098796,-0.008988212
0.491789545,-1973.108643,20844.68359,-8630.236328,-0.002835172,0.020943744,-0.008790026
0.491839545,-2202.341065,20860.45117,-8377.488281,-0.003210605,0.021029212,-0.008455387
0.491889545,-2431.598633,20870.98047,-8122.851563,-0.003298224,0.020971511,-0.008257433
0.491939545,-2660.925049,20876.29492,-7866.229492,-0.003678109,0.021043153,-0.007923874
0.491989545,-2890.318359,20876.45508,-7607.538574,-0.00377053,0.02097173,-0.007727283
0.492039545,-3119.721436,20871.54688,-7346.714844,-0.004154643,0.021029843,-0.007395131
0.492089545,-3349.018066,20861.67578,-7083.721191,-0.004250659,0.020945484,-0.007199431
0.492139545,-3578.033936,20846.96094,-6818.550293,-0.004636902,0.020991275,-0.00686749
0.492189545,-3806.544678,20827.51758,-6551.227539,-0.004733693,0.020895505,-0.006670891
0.492239545,-4034.286377,20803.45117,-6281.810547,-0.005118745,0.02093068,-0.006336951
0.492289545,-4260.97168,20774.84375,-6010.386231,-0.00521274,0.020825239,-0.006137025
0.492339545,-4486.306152,20741.74219,-5737.066895,-0.005593047,0.020851435,-0.005798646
0.492389545,-4710.007813,20704.15234,-5461.980957,-0.00568096,0.020737741,-0.005593137
0.492439545,-4931.821777,20662.03906,-5185.268066,-0.006053728,0.020756055,-0.005248422
0.492489545,-5151.536133,20615.32422,-4907.066406,-0.006133433,0.02063481,-0.005035925
0.492539545,-5368.993652,20563.89453,-4627.504883,-0.006497311,0.02064552,-0.004684042
0.492589545,-5584.095215,20507.60156,-4346.694824,-0.006568279,0.020516593,-0.004464334
0.492639545,-5796.803223,20446.2832,-4064.720703,-0.006923545,0.020519197,-0.004105654
0.492689545,-6007.13916,20379.76563,-3781.636963,-0.006986775,0.020381782,-0.003879633
0.492739545,-6215.17334,20307.88477,-3497.4646,-0.007335019,0.020375269,-0.00351548
0.492789545,-6421.018066,20230.49219,-3212.191406,-0.007392525,0.020228248,-0.003284777
0.492839545,-6624.811523,20147.47266,-2925.777344,-0.007735998,0.020211497,-0.002916954
0.492889545,-6826.705078,20058.75,-2638.159912,-0.007790082,0.020053858,-0.002683413
0.492939545,-7026.852051,19964.29492,-2349.264404,-0.008130955,0.020026054,-0.002313689
0.492989545,-7225.393066,19864.125,-2059.016602,-0.008183502,0.019857248,-0.002078905
0.493039545,-7422.447754,19758.31641,-1767.353882,-0.008523257,0.019818159,-0.001708632
0.493089545,-7618.10791,19646.98633,-1474.238648,-0.008575257,0.019638292,-0.00147367
0.493139545,-7812.431641,19530.30469,-1179.66919,-0.008914346,0.019588372,-0.001103607
0.493189545,-8005.440918,19408.47852,-883.6868897,-0.008965703,0.019398222,-0.000868919
0.493239545,-8197.12207,19281.74414,-586.3812866,-0.009303498,0.019338517,-0.000499226
0.493289545,-8387.425781,19150.36328,-287.888794,-0.009353107,0.01913934,-0.000264712
0.493339545,-8576.264648,19014.61133,11.61169815,-0.009688106,0.019071242,0.00010493
0.493389545,-8763.522461,18874.76953,311.9077454,-0.009734164,0.01886447,0.000339757
0.493439545,-8949.051758,18731.11133,612.7648315,-0.010064386,0.018789353,0.000709942
0.493489545,-9132.679688,18583.9043,913.9390869,-0.010104861,0.01857621,0.000945711
0.493539545,-9314.21582,18433.38672,1215.189941,-0.01042836,0.018495057,0.001317025
0.493589545,-9493.455078,18279.76953,1516.29126,-0.010461527,0.018276211,0.001554199
0.493639545,-9670.191406,18123.22266,1817.039551,-0.010776915,0.018189311,0.001926906
